"sim","N","beta0","beta1","muU","sigmaU","q","tau","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11427-94",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.11353390398153,-2.20199041830479,0.00139364233479475,0.0104118576272471,0.000380123427460722,-2.19563311097387,0.00125430765974906,0.0107750506733155,0.000404213240887883,-2.19403637624353,0.00418600337529905,0.0106493101867012,0.00112094538868931,-2.20196947217816,0.00165026999060308,0.0104693698295696,0.000481598396209375
"11427-95",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.11365561342393,-2.2009028185604,0.0014069481953114,0.0101607031924325,0.000378877722581889,-2.19490254546499,0.00126737711272016,0.0106644097660252,0.000405101248953281,-2.19691404283772,0.00446435011917674,0.00961501886487237,0.00123104490059216,-2.2008331060717,0.00188342527187612,0.0100392170262655,0.000513428027915159
"11427-96",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113663120790567,-2.20229645762024,0.00143562368021432,0.0106922928213686,0.000393074701449833,-2.19614684409122,0.00128965655875663,0.0112801409577273,0.000420818894027593,-2.20585043274693,0.00482917679549189,0.0100380279099495,0.00149840461973939,-2.20267786775491,0.00219098175999995,0.0106812340251524,0.000724381814096189
"11427-97",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113793270293627,-2.19967060301897,0.00140958122578159,0.0105756950313663,0.000396612331403045,-2.19371063348489,0.00126828497144047,0.0111554609495432,0.000424776652523277,-2.2005070387778,0.00433754069936142,0.0109616945484131,0.00117691269608529,-2.19902650433129,0.00192193557694012,0.0103351286936571,0.000559142763430676
"11427-98",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113602011342333,-2.20056333629421,0.00141179992818626,0.0102122938205382,0.000395472174793879,-2.19448223757608,0.00126961356143942,0.0105946517579116,0.000422666409753978,-2.20075499967013,0.00418777229191696,0.0108090998661351,0.00109619676538101,-2.20008292476051,0.00205077209626143,0.0101506683882639,0.000689714488271032
"11427-99",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113664355641554,-2.20232914685949,0.00143241413889209,0.0108791113401049,0.000397589102595404,-2.19561459564726,0.00128676981161415,0.0111500493725927,0.000424057099902154,-2.19365674081652,0.00455902952451895,0.0084366821526966,0.00124598565000622,-2.20233621835414,0.00175648978182572,0.0108594259612371,0.000512630055027869
"11427-100",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113441131793634,-2.20156655338783,0.00142008913397447,0.0101416923316576,0.000403962282982606,-2.19530595500655,0.0012714604548417,0.010497283802889,0.000433652338459559,-2.20412041297178,0.00439791974790865,0.00956968211805565,0.00128957064905666,-2.20279241172707,0.0018172943374838,0.0105853760527951,0.000591595384137274
"11428-1",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113824722135109,-2.19874037417954,0.00141446110527185,0.0099140731704077,0.000383598414110996,-2.19234354336888,0.00126997131888449,0.010154534819181,0.000409757512569082,-2.20419554468893,0.00443128877439787,0.0104602218232428,0.0011761889713609,-2.19853661326503,0.00195160566847114,0.00964785546988129,0.000595216259400608
"11428-2",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113577405494207,-2.20014446863736,0.00140741013925183,0.00984794047300461,0.000388646358080883,-2.19401318755619,0.00126431503910857,0.0101089997918593,0.000413352612204117,-2.19718829948279,0.00460941739602422,0.00843663045699129,0.00150090074780375,-2.19985595658498,0.00192711684413776,0.00976362721499742,0.000604513602826753
"11428-3",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113521370374611,-2.19976861961267,0.00139811587901714,0.00961361063951864,0.000388129728935282,-2.1940464440689,0.00125610632090448,0.0100958853400579,0.000416143423884727,-2.19730163638651,0.00448939103170243,0.00889692664917809,0.0012210476041052,-2.19918026062419,0.00186890365245852,0.00942115524634863,0.000554244944249455
"11428-4",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113683930820631,-2.20028011708849,0.00141484009473633,0.0102018662405319,0.000390535589124417,-2.1943671411848,0.00127444594200419,0.0107061467993389,0.000418928366647752,-2.19953493698146,0.00451631670929525,0.010705801056574,0.00124602573112951,-2.19912403630069,0.00176307441663109,0.0097963087698369,0.000557283767511869
"11428-5",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113439624591737,-2.20214909254487,0.00138198596850851,0.0101219399112566,0.000372616747950137,-2.19630012474687,0.00125115271382366,0.0104944631126214,0.000394081420888075,-2.20372654748731,0.00428678121198241,0.0108240975384127,0.00115718912128725,-2.20099067077907,0.00179928952726277,0.00975189482511953,0.000506402874516964
"11428-6",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113709672916501,-2.19952846363505,0.00142099793929833,0.0100309803763775,0.00039497001956749,-2.19381935055034,0.00128302100567596,0.0104196351265622,0.00042114989602168,-2.19875598911098,0.00444090466148496,0.00994340339562411,0.00103560925855823,-2.19950251270132,0.00175969871277445,0.0100050797377319,0.00051214848813063
"11428-7",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113711586494061,-2.19993096375119,0.00138499524336865,0.0102264132459342,0.000376042619646198,-2.1941663344852,0.00125271266970127,0.010769707029642,0.000401277740485342,-2.19605228185587,0.00435734328128364,0.00907792731316679,0.0013574090011588,-2.19944408905795,0.00171751593249855,0.0101660481229094,0.000545534391738194
"11428-8",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113467454486405,-2.20032461046155,0.00141829217577348,0.00967134036598184,0.00040059520803062,-2.1950982232394,0.00128087877274433,0.0102440477277244,0.000430903838736335,-2.19565693691091,0.00444082969385816,0.00859692843491775,0.00116335349384171,-2.19933080100536,0.0019291448877268,0.00923648854636463,0.000579584242512779
"11428-9",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113768227008761,-2.19665350377961,0.00139920242898498,0.00909788495207778,0.000383648435533385,-2.1912340485572,0.0012586164443218,0.00955417041349841,0.000411449988527872,-2.19908279000952,0.0046649155144078,0.0108621391758394,0.00132263651197938,-2.19825022567797,0.00189677600391179,0.00943744711940812,0.000564227795062312
"11428-10",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113761782768835,-2.19918330585016,0.00138960638925973,0.00994924867004147,0.000372710885641353,-2.19325970221183,0.00125550018617412,0.0102872164561151,0.000394723183664246,-2.18874279563366,0.00439856125268956,0.00871489612675514,0.00123737510788937,-2.19735438383598,0.00167864235605662,0.00933233075787786,0.000505920332359459
"11428-11",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113350808443911,-2.20259032154177,0.00141095957676032,0.00996937505542034,0.000388184048886628,-2.19677622558379,0.00126916070862389,0.0103759290843648,0.000411294693734229,-2.20260073182995,0.00425421392599396,0.00984223154055955,0.00103536273944427,-2.20190966128157,0.00172854683996811,0.00980572507543934,0.000524413896318915
"11428-12",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113666831608918,-2.20024729635232,0.00142999992084377,0.00991915604114381,0.000390844204442873,-2.19416862042174,0.00128357728259639,0.0103300451361497,0.0004194371512892,-2.1964041192583,0.00438794094270247,0.00877950466169633,0.00130636984387385,-2.19887513053319,0.00186452601569488,0.00942294238620892,0.000535850755993742
"11428-13",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113404774749702,-2.20081604220826,0.00140435002129675,0.00956828847440973,0.000389282540729835,-2.19517218134283,0.00125962765205307,0.0100224528481264,0.000413601343422606,-2.19857184800677,0.0046942498407679,0.00907290530339606,0.00119491705729984,-2.20114665503978,0.00167202524364189,0.00950639809780664,0.000458649276670509
"11428-14",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113853923503605,-2.19746271203762,0.00138389856404164,0.00975958016953134,0.000376468134607136,-2.19146029523462,0.00125064533261259,0.0100062772309241,0.000401055385940174,-2.20291545076848,0.00425071331881156,0.0103246011479932,0.00113016589034274,-2.19880068942268,0.00177123367339812,0.010409157724071,0.000559833861525429
"11428-15",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113668055187448,-2.19832664204675,0.00137461346619882,0.00952142809862973,0.000373554985724836,-2.192926567176,0.00124365182927721,0.00993084522710199,0.000394763215800188,-2.20331646981682,0.00434442914007021,0.00974465829356886,0.00108582906811645,-2.19908575371788,0.00185348069407354,0.00973324051925631,0.000575523230942267
"11428-16",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113666545253656,-2.1994236859911,0.00142943579865682,0.010139484914258,0.000412800453629067,-2.19367498115763,0.00127824490338784,0.0107782377245186,0.000444577761348446,-2.20246021614831,0.00445841480773237,0.0104718979256191,0.00127461128480737,-2.19801608891893,0.00171472040314153,0.00996886253308722,0.000530753650995392
"11428-17",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113566090623936,-2.20158430403734,0.00139201894998045,0.0102138333131619,0.000373731795845211,-2.19559875233639,0.00125674689195897,0.0106063288249132,0.000395070951314698,-2.2066621532973,0.00437114488722841,0.0118287141867045,0.00130518427035297,-2.20104818180095,0.00161368458153468,0.0101369088993935,0.000470553896301266
"11428-18",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113460020722512,-2.19944928836903,0.00140121980027514,0.00952912279166552,0.000400319799640091,-2.1936891336976,0.0012555096667391,0.00990200105103173,0.000427945290703697,-2.1986796560801,0.00458202992522432,0.00922440661970415,0.00133779482613577,-2.19896992245306,0.00170519477299515,0.00942351365317499,0.000593973014127449
"11428-19",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113657104178018,-2.20089873124708,0.00141210516126908,0.0103630346826257,0.000389369812110149,-2.19520537181297,0.00127697573515629,0.0109844589581741,0.000419331461799033,-2.20119048253668,0.00427415386653654,0.0118853781301647,0.00105182617043798,-2.20057416514048,0.00217434383674228,0.0101302347038406,0.000679047685529501
"11428-20",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113704236415865,-2.19994211453227,0.00140457257201916,0.0100195192477937,0.000380576773786391,-2.19401168229346,0.00126413378504431,0.0104075549305949,0.000402601565572567,-2.20604452342472,0.00441548167258076,0.00816400740958022,0.00116710910445892,-2.20009851001038,0.00178451436319677,0.0100397010296444,0.000584700964820559
"11428-21",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113688442499352,-2.19916478999409,0.00142766332459873,0.00958185171644194,0.000390201594417372,-2.19307991469049,0.00127827211470042,0.00982580120264186,0.000414131847009236,-2.19115998557493,0.00451446126396998,0.00637238753385746,0.00137030222393575,-2.19775653062525,0.00166722845808927,0.00908822325821729,0.000527506298176867
"11428-22",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113520295722376,-2.19870850173372,0.00141972260416116,0.00931811791580499,0.000406651225159354,-2.19331558461395,0.00127247644405133,0.00973594903767276,0.000433672342911821,-2.20644518555096,0.00457405714090265,0.0111217422797763,0.00139327354210329,-2.19835917181596,0.00192222615602993,0.0091012239033623,0.000605927977548781
"11428-23",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113567192019167,-2.20078219076975,0.00141168689204314,0.00993428082764615,0.000386472376915669,-2.19471260819034,0.00126843547379432,0.0103631899197922,0.000414710403392527,-2.19653606302352,0.00429234456011698,0.0100672580859929,0.00101010717095631,-2.19996604606731,0.00180590167607012,0.00977378237397719,0.000534703252867049
"11428-24",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.11360494448587,-2.20028948988393,0.00143936583515788,0.00965412319199459,0.000393067761087523,-2.19457724492535,0.00129027803545731,0.0101403940820674,0.000420166508489168,-2.19785368549521,0.00462861934156217,0.0084878614838616,0.00129791313683612,-2.19923039418196,0.00181629345273058,0.00935702779447282,0.000564812964478743
"11428-25",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113945443288542,-2.19688096275792,0.00140882702063369,0.00951891969418706,0.00037780407951288,-2.19105050986574,0.00126873528506182,0.00993137977881081,0.000405550227572926,-2.19183247099886,0.00444316357761871,0.00758709891457254,0.00113172926688246,-2.19678706184336,0.00181759150958632,0.00944500279666487,0.000549994490479127
"11428-26",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113551984906174,-2.20026051156499,0.00142366056742103,0.0100468084624773,0.000407793966807739,-2.19442184450061,0.00127413382348274,0.010596422517391,0.000438301828928978,-2.19793798268538,0.00474752016216536,0.00809450972073595,0.0015738711948052,-2.19830834186566,0.00182026056443425,0.0091947135878164,0.000597678531456534
"11428-27",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113564975758391,-2.20146088590551,0.00142516868545251,0.0100941464921832,0.000389357145829992,-2.19576642424156,0.00128871305382467,0.0105530007564052,0.000416625693815677,-2.20396447435515,0.00465971848499114,0.0106180814677407,0.001258256586497,-2.20208418101718,0.00177732455934547,0.0102447897822187,0.000528884224197155
"11428-28",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.1135253559356,-2.20180313929488,0.00140994669035398,0.00977021630630783,0.000369402296899731,-2.19618248604349,0.00127495402575012,0.0102982972363342,0.000394740090487858,-2.19832445761037,0.00455332945565442,0.00996646543326881,0.0015401963758279,-2.20144377497942,0.00158606821579825,0.00977775454796396,0.00041849804439055
"11428-29",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.11349051562202,-2.19968976700474,0.00139515665081293,0.00929588846198659,0.000378770729798354,-2.19425854654256,0.00125546619962042,0.009718990605329,0.000400696173458453,-2.18932568730368,0.00422540728454287,0.00727072628898568,0.00119974018839132,-2.20025343430365,0.00183683379875316,0.00958968030283256,0.000596326765476339
"11428-30",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113697976380407,-2.19984966418091,0.0014090708871988,0.0100291889344454,0.000384864395319748,-2.19416657862357,0.00126998808712019,0.0105524905858585,0.000410091450966151,-2.19889352798842,0.00450852807964348,0.0106070736855231,0.00116759643665945,-2.19914396314118,0.00208759752865465,0.00963246662765888,0.000639476037132373
"11428-31",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113472293939771,-2.20061090900143,0.00139598118751146,0.00982075274531994,0.000388194719809979,-2.1952124619178,0.00126027797305114,0.0103601478091151,0.000413595350671854,-2.19545312492658,0.00426851656755684,0.00866457128035499,0.0012527263326427,-2.19942995346476,0.00165852683739484,0.00958678214918588,0.000535065243238532
"11428-32",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113696520528495,-2.19793470964061,0.00141107004149446,0.00970995733358426,0.00040489097276678,-2.19214544314956,0.00126636066234805,0.0101154536595619,0.000435679410185815,-2.19376948374338,0.0043812433522574,0.00871118779820287,0.00118174625972466,-2.19779042984666,0.00171186223387748,0.0097098875644961,0.000558123840282359
"11428-33",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113549888117714,-2.20094304379131,0.00141209968136169,0.0101353484779808,0.000393789317329308,-2.19493871412202,0.00126975929618145,0.0104894610788033,0.000418435253899232,-2.19694633612954,0.00475505384978468,0.00910421398053261,0.00156071531617582,-2.20036151462076,0.00182059375547044,0.010086125201218,0.000522373418293858
"11428-34",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113771599755429,-2.1997706175593,0.00142900273831593,0.0101444336344398,0.000392702416097498,-2.1939543778711,0.00128213472270464,0.0108031963615573,0.000422579745732469,-2.1964936573808,0.00483345999115089,0.0102205416940971,0.00153345023020492,-2.19947416678018,0.00182542624659441,0.0102073842804448,0.000617540551656528
"11428-35",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.11360455740796,-2.20119289894922,0.00141940267016305,0.0104115235081628,0.000397597679124672,-2.19499738716667,0.00127356533510254,0.0109451074691976,0.000428597015379139,-2.19918982502981,0.00465786794772065,0.0114122300354882,0.00146379217253142,-2.20285102814563,0.00193998203565488,0.0109325571504591,0.000569398926321058
"11428-36",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113426347419169,-2.20218014547881,0.00140935662146707,0.0102740589546209,0.000395315600676292,-2.19605435427334,0.00126471490467608,0.010714328181271,0.000422271453224622,-2.20335420378455,0.00439591977896072,0.0108781175191785,0.001089743175154,-2.20174677789039,0.00177089303072775,0.0101829128688872,0.00054099316478597
"11428-37",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113781692557336,-2.19991388017996,0.00139796721168253,0.0102388088332914,0.000375141324734945,-2.19367599093523,0.00126381617370956,0.0105182249292967,0.000399062551460642,-2.19443624290912,0.00436262005454534,0.00790596497016663,0.00108870460603833,-2.19842948924709,0.00176223696575708,0.00976153689815798,0.000539825326172987
"11428-38",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0,0.113754456941305,-2.20064490040358,0.00139309872207871,0.0104440206380153,0.00037259942037084,-2.19435095350486,0.00125439330337403,0.010853289268822,0.000394386952687377,-2.20106361986906,0.00438335486458761,0.0100159057004738,0.00119045077680214,-2.20070118778067,0.00178538702269386,0.0104742860066812,0.000567977075161852
